0,0.000000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
1,0.000600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
2,0.001200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
3,0.001800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
4,0.002400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
5,0.003000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
6,0.003600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
7,0.004200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
8,0.004800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
9,0.005400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
10,0.006000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
11,0.006600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
12,0.007200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
13,0.007800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
14,0.008400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
15,0.009000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
16,0.009600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
17,0.010200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
18,0.010800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
19,0.011400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
20,0.012000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
21,0.012600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
22,0.013200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
23,0.013800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
24,0.014400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
25,0.015000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
26,0.015600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
27,0.016200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
28,0.016800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
29,0.017400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
30,0.018000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
31,0.018600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
32,0.019200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
33,0.019800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
34,0.020400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
35,0.021000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
36,0.021600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
37,0.022200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
38,0.022800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
39,0.023400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
40,0.024000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
41,0.024600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
42,0.025200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
43,0.025800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
44,0.026400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
45,0.027000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
46,0.027600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
47,0.028200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
48,0.028800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
49,0.029400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
50,0.030000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
51,0.030600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
52,0.031200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
53,0.031800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
54,0.032400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
55,0.033000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
56,0.033600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
57,0.034200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
58,0.034800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
59,0.035400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
60,0.036000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
61,0.036600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
62,0.037200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
63,0.037800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
64,0.038400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
65,0.039000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
66,0.039600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
67,0.040200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
68,0.040800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
69,0.041400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
70,0.042000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
71,0.042600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
72,0.043200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
73,0.043800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
74,0.044400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
75,0.045000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
76,0.045600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
77,0.046200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
78,0.046800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
79,0.047400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
80,0.048000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
81,0.048600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
82,0.049200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
83,0.049800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
84,0.050400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
85,0.051000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
86,0.051600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
87,0.052200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
88,0.052800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
89,0.053400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
90,0.054000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
91,0.054600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
92,0.055200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
93,0.055800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
94,0.056400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
95,0.057000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
96,0.057600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
97,0.058200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
98,0.058800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
99,0.059400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
100,0.060000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
101,0.060600,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
102,0.061200,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
103,0.061800,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
104,0.062400,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000
